SECT,CLASS,COUNTRY,YEARS,SCORES
PSARC,Regulatory transparency,FIN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,FRA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,GBR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,GRC,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,HUN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,IDN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
PSARC,Regulatory transparency,IND,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,IRL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,ISL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756]"
PSARC,Regulatory transparency,ISR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756]"
PSARC,Regulatory transparency,ITA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,JPN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.12705013155937195, 0.12705013155937195, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439]"
PSARC,Regulatory transparency,KAZ,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07623007893562317, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.10164010524749756, 0.10164010524749756, 0.0, 0.0, 0.0]"
PSARC,Regulatory transparency,KOR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.02541002631187439, 0.02541002631187439]"
PSARC,Regulatory transparency,LTU,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,LUX,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.12705013155937195]"
PSARC,Regulatory transparency,LVA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,MEX,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,MYS,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,NLD,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,NOR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.02541002631187439, 0.02541002631187439, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,NZL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.12705013155937195, 0.12705013155937195, 0.05082005262374878, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,PER,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439]"
PSARC,Regulatory transparency,PHL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.2541002631187439, 0.2541002631187439, 0.2541002631187439, 0.2541002631187439, 0.2541002631187439, 0.2541002631187439, 0.2541002631187439, 0.2541002631187439, 0.2541002631187439, 0.2541002631187439, 0.2541002631187439]"
PSARC,Regulatory transparency,POL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,PRT,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.02541002631187439, 0.02541002631187439]"
PSARC,Regulatory transparency,RUS,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.15246015787124634, 0.15246015787124634, 0.15246015787124634, 0.10164010524749756, 0.10164010524749756]"
PSARC,Regulatory transparency,SGP,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.12705013155937195, 0.12705013155937195, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439]"
PSARC,Regulatory transparency,SVK,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,SVN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,SWE,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,THA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.12705013155937195, 0.12705013155937195, 0.12705013155937195, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,TUR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.10164010524749756, 0.12705013155937195, 0.10164010524749756, 0.10164010524749756, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Regulatory transparency,USA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.05082005262374878]"
PSARC,Regulatory transparency,VNM,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439, 0.12705013155937195, 0.12705013155937195, 0.02541002631187439, 0.02541002631187439, 0.02541002631187439]"
PSARC,Regulatory transparency,ZAF,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05082005262374878, 0.05082005262374878, 0.05082005262374878, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317, 0.07623007893562317]"
PSARC,Restrictions on foreign entry,AUS,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.0623700600117445, 0.0623700600117445, 0.0623700600117445, 0.0623700600117445, 0.0623700600117445, 0.0623700600117445, 0.0623700600117445]"
PSARC,Restrictions on foreign entry,AUT,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708]"
PSARC,Restrictions on foreign entry,BEL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.0623700600117445, 0.0623700600117445]"
PSARC,Restrictions on foreign entry,BRA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.124740120023489, 0.124740120023489, 0.11434511002153158, 0.11434511002153158, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.0623700600117445, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708]"
PSARC,Restrictions on foreign entry,CAN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192, 0.07276507001370192]"
PSARC,Restrictions on foreign entry,CHE,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833]"
PSARC,Restrictions on foreign entry,CHL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666]"
PSARC,Restrictions on foreign entry,CHN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.07276507001370192, 0.07276507001370192, 0.0623700600117445, 0.0623700600117445, 0.0623700600117445, 0.0623700600117445, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708]"
PSARC,Restrictions on foreign entry,COL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225]"
PSARC,Restrictions on foreign entry,CRI,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708]"
PSARC,Restrictions on foreign entry,CZE,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.010395010001957417, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417]"
PSARC,Restrictions on foreign entry,DEU,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833]"
PSARC,Restrictions on foreign entry,DNK,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.010395010001957417, 0.010395010001957417, 0.010395010001957417]"
PSARC,Restrictions on foreign entry,ESP,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666]"
PSARC,Restrictions on foreign entry,EST,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.03118503000587225, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833]"
PSARC,Restrictions on foreign entry,FIN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708, 0.05197505000978708]"
PSARC,Restrictions on foreign entry,FRA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.10395010001957417, 0.10395010001957417, 0.10395010001957417, 0.10395010001957417, 0.10395010001957417, 0.10395010001957417, 0.10395010001957417, 0.10395010001957417, 0.10395010001957417, 0.10395010001957417, 0.10395010001957417]"
PSARC,Restrictions on foreign entry,GBR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833, 0.020790020003914833]"
PSARC,Restrictions on foreign entry,GRC,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.05197505000978708, 0.05197505000978708, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666, 0.041580040007829666]"
